שולחן ערוך אורח חיים תריד,באר היטב,גשמים:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תריד,באר היטב,מותר:,{{פרשע1|בהט|ז}},ז
שולחן ערוך אורח חיים תריד,ביאור הלכה,אסור לנעול וכו':,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תריד,ביאור הלכה,או של בגד:,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תריד,ביאור הלכה,"אפילו לצאת בהם לר""ה:",{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים תריד,ביאור הלכה,והוא איסטניס:,{{פרשע1|בהל|ד}},ד
שולחן ערוך אורח חיים תרטו,מגן אברהם,באשתו:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרטו,מגן אברהם,ידאג כל השנה:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרטו,מגן אברהם,מובטח לו:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרטו,באר היטב,ליגע:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרטו,באר היטב,ידאג:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרטז,מגן אברהם,"לו' לעכו""ם:",{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרטז,מגן אברהם,מחנכין אותו:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרטז,מגן אברהם,שמא נשרו:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרטז,באר היטב,לרחצן:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרטז,באר היטב,"שא""צ:",{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרטז,ביאור הלכה,בנער שהוא כחוש וכו':,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תרטז,ביאור הלכה,וכל מקום שמחנכין אותו וכו':,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תריז,מגן אברהם,אף על פי שלא אמרה:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תריז,מגן אברהם,מאכילין אותה:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תריז,מגן אברהם,לא תתענה:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תריז,באר היטב,שלא אמרה:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תריז,באר היטב,מאכילין:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תריז,באר היטב,לא תתענה:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תריז,באר היטב,ככל:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תריז,ביאור הלכה,עוברות ומניקות מתענות ומשלימות:,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תריז,ביאור הלכה,יולדת תוך ג' ימים וכו':,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תריח,מגן אברהם,"אפי' הוא עכו""ם:",{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תריח,מגן אברהם,שאומר:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תריח,מגן אברהם,צריך אני:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תריח,מגן אברהם,"כן נ""ל:",{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תריח,מגן אברהם,אם החולה ורופא וכו':,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים תריח,מגן אברהם,כשני שלישי:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים תריח,מגן אברהם,ד' בצים:,{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים תריח,מגן אברהם,כל צרכו:,{{פרשע1|מא|ח}},ח
שולחן ערוך אורח חיים תריח,מגן אברהם,א' חמור מחבירו:,{{פרשע1|מא|ט}},ט
שולחן ערוך אורח חיים תריח,מגן אברהם,חולה שאכל:,{{פרשע1|מא|י}},י
שולחן ערוך אורח חיים תריח,מגן אברהם,יעלה ויבא:,{{פרשע1|מא|יא}},יא
שולחן ערוך אורח חיים תריח,באר היטב,"עכו""ם:",{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תריח,באר היטב,ויסתכן:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תריח,באר היטב,לחולה:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תריח,באר היטב,יותר:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תריח,באר היטב,מסופק:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תריח,באר היטב,איני יודע:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תריח,באר היטב,כל צרכו:,{{פרשע1|בהט|ז}},ז
שולחן ערוך אורח חיים תריח,באר היטב,יעלה ויבא:,{{פרשע1|בהט|ח}},ח
שולחן ערוך אורח חיים תריח,משנה ברורה,רופא בקי:,{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים תריח,משנה ברורה,ויסתכן:,{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים תריח,משנה ברורה,שומעים לרופא:,{{פרשע1|מב|ג}},ג
שולחן ערוך אורח חיים תריח,משנה ברורה,צריך אני:,{{פרשע1|מב|ד}},ד
שולחן ערוך אורח חיים תריח,משנה ברורה,שומעים לחולה:,{{פרשע1|מב|ה}},ה
שולחן ערוך אורח חיים תריח,משנה ברורה,רופא אחד אומר צריך:,{{פרשע1|מב|ו}},ו
שולחן ערוך אורח חיים תריח,משנה ברורה,ורופא אחד אומר אינו צריך:,{{פרשע1|מב|ז}},ז
שולחן ערוך אורח חיים תריח,משנה ברורה,ואפילו קצתן יותר בקיאין מקצתן:,{{פרשע1|מב|ח}},ח
שולחן ערוך אורח חיים תריח,משנה ברורה,ואם החולה ורופא אחד עמו אומרים שאינו צריך וכו':,{{פרשע1|מב|ט}},ט
שולחן ערוך אורח חיים תריח,משנה ברורה,ורופא אחד אומר צריך וכו':,{{פרשע1|מב|י}},י
שולחן ערוך אורח חיים תריח,משנה ברורה,מאחר ששנים וכו':,{{פרשע1|מב|יא}},יא
שולחן ערוך אורח חיים תריח,משנה ברורה,"אע""פ שמאה רופאים וכו':",{{פרשע1|מב|יב}},יב
שולחן ערוך אורח חיים תריח,משנה ברורה,והרופא מסופק:,{{פרשע1|מב|יג}},יג
שולחן ערוך אורח חיים תריח,משנה ברורה,מאכילין אותו:,{{פרשע1|מב|יד}},יד
שולחן ערוך אורח חיים תריח,משנה ברורה,אין מאכילין אותו:,{{פרשע1|מב|טו}},טו
שולחן ערוך אורח חיים תריח,משנה ברורה,מאכילין אותו:,{{פרשע1|מב|טז}},טז
שולחן ערוך אורח חיים תריח,משנה ברורה,מאכילין אותם מעט מעט:,{{פרשע1|מב|יז}},יז
שולחן ערוך אורח חיים תריח,משנה ברורה,כשני שלישי וכו':,{{פרשע1|מב|יח}},יח
שולחן ערוך אורח חיים תריח,משנה ברורה,וישהו:,{{פרשע1|מב|יט}},יט
שולחן ערוך אורח חיים תריח,משנה ברורה,כדי אכילת ארבעה ביצים:,{{פרשע1|מב|כ}},כ
שולחן ערוך אורח חיים תריח,משנה ברורה,יבדקו בחולה עצמו:,{{פרשע1|מב|כא}},כא
שולחן ערוך אורח חיים תריח,משנה ברורה,כדי אכילת ד' ביצים:,{{פרשע1|מב|כב}},כב
שולחן ערוך אורח חיים תריח,משנה ברורה,כדי שיעור שתיית רביעית:,{{פרשע1|מב|כג}},כג
שולחן ערוך אורח חיים תריח,משנה ברורה,או שהחולה אומר כן:,{{פרשע1|מב|כד}},כד
שולחן ערוך אורח חיים תריח,משנה ברורה,בולמוס:,{{פרשע1|מב|כה}},כה
שולחן ערוך אורח חיים תריח,משנה ברורה,עד שיאורו עיניו:,{{פרשע1|מב|כו}},כו
שולחן ערוך אורח חיים תריח,משנה ברורה,"עיין לעיל סי' שכ""ח סי""ד:",{{פרשע1|מב|כז}},כז
שולחן ערוך אורח חיים תריח,משנה ברורה,"חולה שאכל ביוה""כ:",{{פרשע1|מב|כח}},כח
שולחן ערוך אורח חיים תריח,משנה ברורה,שאומר יעלה ויבוא:,{{פרשע1|מב|כט}},כט
שולחן ערוך אורח חיים תריח,ביאור הלכה,חולה שצריך לאכול וכו' אפשר שיכבד עליו החולי וכו':,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תריח,ביאור הלכה,ואם החולה אומר צריך אני אפילו מאה וכו':,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תריח,ביאור הלכה,כשמאכילין את העוברות:,{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים תריח,ביאור הלכה,כמלא לוגמיו:,{{פרשע1|בהל|ד}},ד
שולחן ערוך אורח חיים תריח,ביאור הלכה,ואם אמדוהו וכו':,{{פרשע1|בהל|ה}},ה
שולחן ערוך אורח חיים תריט,מגן אברהם,"שאומר ש""ץ:",{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תריט,מגן אברהם,כל נדרי וכו':,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תריט,מגן אברהם,אומר שהחיינו:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תריט,מגן אברהם,בלא כוס:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תריט,מגן אברהם,בעודו יום:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים תריט,מגן אברהם,עד הלילה:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים תריט,מגן אברהם,בניגוני':,{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים תריט,מגן אברהם,בקול רם:,{{פרשע1|מא|ח}},ח
שולחן ערוך אורח חיים תריט,מגן אברהם,צריך להעמיד:,{{פרשע1|מא|ט}},ט
שולחן ערוך אורח חיים תריט,מגן אברהם,שעומדים:,{{פרשע1|מא|י}},י
שולחן ערוך אורח חיים תריט,מגן אברהם,"ללון בבה""כ:",{{פרשע1|מא|יא}},יא
שולחן ערוך אורח חיים תריט,באר היטב,שליח צבור:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תריט,באר היטב,העבריינים:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תריט,באר היטב,שהחיינו:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תריט,באר היטב,יום:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תריט,באר היטב,שעומדים:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תריט,באר היטב,שירות:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תרכ,באר היטב,לקצר:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכא,מגן אברהם,"מילה ביה""כ:",{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכא,מגן אברהם,והמנהג:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכא,מגן אברהם,ונותנין לתינוק הנימול:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרכא,מגן אברהם,סדר עבודה:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תרכא,מגן אברהם,חטאתי:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים תרכא,מגן אברהם,"כפר' ביוה""כ:",{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים תרכא,באר היטב,אחרי מות:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכא,באר היטב,ומפטיר:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכא,באר היטב,מילה:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכא,באר היטב,לתינוק:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תרכא,באר היטב,עבודה:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תרכא,באר היטב,לעקור:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תרכא,באר היטב,חטאתי:,{{פרשע1|בהט|ז}},ז
שולחן ערוך אורח חיים תרכא,באר היטב,המתים:,{{פרשע1|בהט|ח}},ח
שולחן ערוך אורח חיים תרכב,מגן אברהם,אין כאלהינו:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכב,מגן אברהם,"וא""א על התורה:",{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכב,באר היטב,אין כאלהינו:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכב,באר היטב,עריות:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכב,באר היטב,ביונה:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכב,באר היטב,על התורה:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תרכב,באר היטב,צדקתך:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תרכג,מגן אברהם,לשקיעת החמה:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכג,מגן אברהם,בזה אין מחזירין אותו:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכג,מגן אברהם,נושאין כפים:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרכג,מגן אברהם,ותוקעין:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תרכג,באר היטב,קודם:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכג,באר היטב,בזה:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכג,באר היטב,שלא:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכג,באר היטב,"א""מ:",{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תרכג,באר היטב,ז' פעמים:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תרכג,באר היטב,ותוקעים:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תרכד,מגן אברהם,על הבשמים:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכד,מגן אברהם,ואין כו':,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכד,מגן אברהם,מעמוד ראשון:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרכד,מגן אברהם,"שבמ""ש מברכין:",{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תרכד,מגן אברהם,"נר של בה""כ:",{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים תרכד,מגן אברהם,שאין להבדיל:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים תרכד,מגן אברהם,"של בה""כ לחוד:",{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים תרכד,באר היטב,מבדילים:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכד,באר היטב,הבשמים:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכד,באר היטב,עתה:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכד,באר היטב,ראשון:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תרכד,באר היטב,שני ימים:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תרכד,באר היטב,תחינות:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תרכד,ביאור הלכה,ויש אומרים שמברכים עליו מעמוד ראשון ואילך:,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תרכד,ביאור הלכה,ויש אומרים שאין להבדיל עליו:,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תרכה,מגן אברהם,לתקן:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכה,באר היטב,לתקן:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכה,משנה ברורה,כי בסוכות הושבתי וכו' הם ענני כבוד וכו',{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים תרכה,משנה ברורה,ומצוה לתקן הסוכה מיד וכו',{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים תרכה,כף החיים,סעיף א: בסוכות תשבו שבעת ימים וכו' הם ענני כבוד,{{פרשע1|כהח|א}},א
שולחן ערוך אורח חיים תרכו,מגן אברהם,תחת בית:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכו,מגן אברהם,כשרה:,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכו,מגן אברהם,ומבטלן:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרכו,מגן אברהם,מיהו אם השפיל:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תרכו,מגן אברהם,ומניחו:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים תרכו,מגן אברהם,כשירה:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים תרכו,מגן אברהם,וכן מותר לעשות כו':,{{פרשע1|מא|ז}},ז
שולחן ערוך אורח חיים תרכו,מגן אברהם,צירים:,{{פרשע1|מא|ח}},ח
שולחן ערוך אורח חיים תרכו,מגן אברהם,שלא ישב:,{{פרשע1|מא|ט}},ט
שולחן ערוך אורח חיים תרכו,באר היטב,בית:,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכו,באר היטב,ומבטלן:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכו,באר היטב,ניכרין:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכו,באר היטב,ומניחו:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תרכו,באר היטב,עצמו:,{{פרשע1|בהט|ה}},ה
שולחן ערוך אורח חיים תרכו,באר היטב,שנשארו:,{{פרשע1|בהט|ו}},ו
שולחן ערוך אורח חיים תרכו,באר היטב,ולסגור:,{{פרשע1|בהט|ז}},ז
שולחן ערוך אורח חיים תרכו,משנה ברורה,תחת בית וכו',{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים תרכו,משנה ברורה,בכל ענין,{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים תרכו,משנה ברורה,אבל אם האילן חמתו מרובה מצילתו וכו',{{פרשע1|מב|ג}},ג
שולחן ערוך אורח חיים תרכו,משנה ברורה,"אבל אם אין וכו' אלא ע""י האילן",{{פרשע1|מב|ד}},ד
שולחן ערוך אורח חיים תרכו,משנה ברורה,צריך שישפיל וכו',{{פרשע1|מב|ה}},ה
שולחן ערוך אורח חיים תרכו,משנה ברורה,מכוונים כנגד סכך הכשר פסולה,{{פרשע1|מב|ו}},ו
שולחן ערוך אורח חיים תרכו,משנה ברורה,מיהו אם השפיל הענפים וכו',{{פרשע1|מב|ז}},ז
שולחן ערוך אורח חיים תרכו,משנה ברורה,שאינן ניכרין,{{פרשע1|מב|ח}},ח
שולחן ערוך אורח חיים תרכו,משנה ברורה,מקרי עירוב וכשר,{{פרשע1|מב|ט}},ט
שולחן ערוך אורח חיים תרכו,משנה ברורה,אבל אם הענפים וכו',{{פרשע1|מב|י}},י
שולחן ערוך אורח חיים תרכו,משנה ברורה,שאפילו ינטל נגד האילן וכו',{{פרשע1|מב|יא}},יא
שולחן ערוך אורח חיים תרכו,משנה ברורה,שאפילו אם ינטל האילן וכו',{{פרשע1|מב|יב}},יב
שולחן ערוך אורח חיים תרכו,משנה ברורה,אם קצץ וכו',{{פרשע1|מב|יג}},יג
שולחן ערוך אורח חיים תרכו,משנה ברורה,ומניחו,{{פרשע1|מב|יד}},יד
שולחן ערוך אורח חיים תרכו,משנה ברורה,ולא מיקרי תעשה וכו',{{פרשע1|מב|טו}},טו
שולחן ערוך אורח חיים תרכו,משנה ברורה,העצים הדקים,{{פרשע1|מב|טז}},טז
שולחן ערוך אורח חיים תרכו,משנה ברורה,כשרה,{{פרשע1|מב|יז}},יז
שולחן ערוך אורח חיים תרכו,משנה ברורה,תחת הגגות העשויות וכו',{{פרשע1|מב|יח}},יח
שולחן ערוך אורח חיים תרכו,משנה ברורה,ולחזור ולפתחן,{{פרשע1|מב|יט}},יט
שולחן ערוך אורח חיים תרכו,משנה ברורה,צירים וכו',{{פרשע1|מב|כ}},כ
שולחן ערוך אורח חיים תרכו,משנה ברורה,שלא ישב וכו',{{פרשע1|מב|כא}},כא
שולחן ערוך אורח חיים תרכו,ביאור הלכה,תחת האילן:,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תרכו,ביאור הלכה,בכל ענין:,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תרכו,ביאור הלכה,צריך שישפיל וכו':,{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים תרכו,ביאור הלכה,ויערבם עם הסכך בענין שלא יהיו ניכרים:,{{פרשע1|בהל|ד}},ד
שולחן ערוך אורח חיים תרכו,ביאור הלכה,"וי""א שאפילו וכו':",{{פרשע1|בהל|ה}},ה
שולחן ערוך אורח חיים תרכו,ביאור הלכה,מקרי עירוב וכשר:,{{פרשע1|בהל|ו}},ו
שולחן ערוך אורח חיים תרכו,ביאור הלכה,או שהסכך הרבה שאפילו וכו':,{{פרשע1|בהל|ז}},ז
שולחן ערוך אורח חיים תרכז,מגן אברהם,אם אינה גבוה כו':,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכז,מגן אברהם,אינם גבוהים י':,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכז,מגן אברהם,והוא שלא יהיו:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרכז,מגן אברהם,שום נוי:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תרכז,באר היטב,היוצאים וכו':,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכז,באר היטב,עשרה:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכז,באר היטב,נוי:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכז,משנה ברורה,צריך לישב וכו',{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים תרכז,משנה ברורה,הישן וכו',{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים תרכז,משנה ברורה,גבוה עשרה טפחים,{{פרשע1|מב|ג}},ג
שולחן ערוך אורח חיים תרכז,משנה ברורה,תחת הכילה,{{פרשע1|מב|ד}},ד
שולחן ערוך אורח חיים תרכז,משנה ברורה,אם אינה גבוה עשרה טפחים וכו',{{פרשע1|מב|ה}},ה
שולחן ערוך אורח חיים תרכז,משנה ברורה,או שאין לה גג רחב טפח,{{פרשע1|מב|ו}},ו
שולחן ערוך אורח חיים תרכז,משנה ברורה,העצים היוצאים וכו',{{פרשע1|מב|ז}},ז
שולחן ערוך אורח חיים תרכז,משנה ברורה,אפילו אם אינם גבוהים עשרה,{{פרשע1|מב|ח}},ח
שולחן ערוך אורח חיים תרכז,משנה ברורה,פירס סדין וכו',{{פרשע1|מב|ט}},ט
שולחן ערוך אורח חיים תרכז,משנה ברורה,כשרה,{{פרשע1|מב|י}},י
שולחן ערוך אורח חיים תרכז,משנה ברורה,"ואם הוא רחוק ד""ט וכו'",{{פרשע1|מב|יא}},יא
שולחן ערוך אורח חיים תרכז,משנה ברורה,פסולה,{{פרשע1|מב|יב}},יב
שולחן ערוך אורח חיים תרכז,משנה ברורה,ואם אינו לנוי וכו',{{פרשע1|מב|יג}},יג
שולחן ערוך אורח חיים תרכז,משנה ברורה,"אע""פ שהוא בתוך ארבעה טפחים",{{פרשע1|מב|יד}},יד
שולחן ערוך אורח חיים תרכז,משנה ברורה,ויש ליזהר וכו',{{פרשע1|מב|טו}},טו
שולחן ערוך אורח חיים תרכז,ביאור הלכה,ולישן תחתיו וכו':,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תרכז,ביאור הלכה,ויש מכשירים אפילו בגבוהים עשרה טפחים:,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תרכז,ביאור הלכה,ואם אינו לנוי וכו':,{{פרשע1|בהל|ג}},ג
שולחן ערוך אורח חיים תרכח,מגן אברהם,והתחתונה פסולה:,{{פרשע1|מא|א}},א
שולחן ערוך אורח חיים תרכח,מגן אברהם,למעלה מכ':,{{פרשע1|מא|ב}},ב
שולחן ערוך אורח חיים תרכח,מגן אברהם,סכך העליונה:,{{פרשע1|מא|ג}},ג
שולחן ערוך אורח חיים תרכח,מגן אברהם,דים כשרה:,{{פרשע1|מא|ד}},ד
שולחן ערוך אורח חיים תרכח,מגן אברהם,האילן כשרה:,{{פרשע1|מא|ה}},ה
שולחן ערוך אורח חיים תרכח,מגן אברהם,ואין עולין לה:,{{פרשע1|מא|ו}},ו
שולחן ערוך אורח חיים תרכח,באר היטב,אפי' וכו':,{{פרשע1|בהט|א}},א
שולחן ערוך אורח חיים תרכח,באר היטב,כשרה:,{{פרשע1|בהט|ב}},ב
שולחן ערוך אורח חיים תרכח,באר היטב,האילן:,{{פרשע1|בהט|ג}},ג
שולחן ערוך אורח חיים תרכח,באר היטב,עולין:,{{פרשע1|בהט|ד}},ד
שולחן ערוך אורח חיים תרכח,משנה ברורה,והתחתונה פסולה,{{פרשע1|מב|א}},א
שולחן ערוך אורח חיים תרכח,משנה ברורה,שיכולה התחתונה לקבל וכו',{{פרשע1|מב|ב}},ב
שולחן ערוך אורח חיים תרכח,משנה ברורה,"ואפילו ע""י הדחק",{{פרשע1|מב|ג}},ג
שולחן ערוך אורח חיים תרכח,משנה ברורה,"ויש ביניהם י""ט",{{פרשע1|מב|ד}},ד
שולחן ערוך אורח חיים תרכח,משנה ברורה,התחתונה כשירה,{{פרשע1|מב|ה}},ה
שולחן ערוך אורח חיים תרכח,משנה ברורה,כהלכתה,{{פרשע1|מב|ו}},ו
שולחן ערוך אורח חיים תרכח,משנה ברורה,אפילו וכו',{{פרשע1|מב|ז}},ז
שולחן ערוך אורח חיים תרכח,משנה ברורה,אם העליונה למעלה מכ',{{פרשע1|מב|ח}},ח
שולחן ערוך אורח חיים תרכח,משנה ברורה,"ומתכשרת ע""י סכך ומתכשרת ע""י סכך העליונה",{{פרשע1|מב|ט}},ט
שולחן ערוך אורח חיים תרכח,משנה ברורה,בראש העגלה,{{פרשע1|מב|י}},י
שולחן ערוך אורח חיים תרכח,משנה ברורה,או בראש הספינה,{{פרשע1|מב|יא}},יא
שולחן ערוך אורח חיים תרכח,משנה ברורה,אם אינה יכולה וכו',{{פרשע1|מב|יב}},יב
שולחן ערוך אורח חיים תרכח,משנה ברורה,אפילו אם אינה יכולה לעמוד וכו',{{פרשע1|מב|יג}},יג
שולחן ערוך אורח חיים תרכח,משנה ברורה,כשרה,{{פרשע1|מב|יד}},יד
שולחן ערוך אורח חיים תרכח,משנה ברורה,בראש הגמל,{{פרשע1|מב|טו}},טו
שולחן ערוך אורח חיים תרכח,משנה ברורה,בראש האילן,{{פרשע1|מב|טז}},טז
שולחן ערוך אורח חיים תרכח,משנה ברורה,ואין עולין לה,{{פרשע1|מב|יז}},יז
שולחן ערוך אורח חיים תרכח,משנה ברורה,"ביו""ט",{{פרשע1|מב|יח}},יח
שולחן ערוך אורח חיים תרכח,משנה ברורה,מקצתה על האילן ומקצתה בדבר אחר,{{פרשע1|מב|יט}},יט
שולחן ערוך אורח חיים תרכח,משנה ברורה,"עולין לה ביו""ט",{{פרשע1|מב|כ}},כ
שולחן ערוך אורח חיים תרכח,משנה ברורה,"אין עולין לה ביו""ט",{{פרשע1|מב|כא}},כא
שולחן ערוך אורח חיים תרכח,ביאור הלכה,העליונה כשרה והתחתונה פסולה:,{{פרשע1|בהל|א}},א
שולחן ערוך אורח חיים תרכח,ביאור הלכה,והני לי שיכולה וכו':,{{פרשע1|בהל|ב}},ב
שולחן ערוך אורח חיים תרכט,מגן אברהם,שפודין:,{{פרשע1|מא|א}},א
